#Match catalogue of W4_PHOT_PDR2_ALLsorted.txt.gz and W4_SPEC_PHOT_Z_PDR2.txt.gz
#    1) num
#    2) alpha [deg]
#    3) delta [deg]
#    4) selmag [mag]
#    5) zspec
#    6) zflg
#    7) zphot
#  8-9) u_T07, erru_T07 [mag, mag]
#10-11) g_T07, errg_T07 [mag, mag]
#12-13) r_T07, errr_T07 [mag, mag]
#14-15) i_T07, erri_T07 [mag, mag]
#16-17) z_T07, errz_T07 [mag, mag]
#18-19) Ks, errKs [mag, mag]
4.01013168e8	330.846194	0.876742	22.0771	0.0	2.2	0.1628	25.615	0.272	23.429	0.022	22.631	0.021	22.184	0.03	22.224	0.041	22.154	0.131
4.01013203e8	330.93268	0.876968	22.4693	0.8199	2.5	0.7817	24.493	0.088	23.895	0.033	23.319	0.038	22.486	0.035	22.452	0.044	21.187	0.064
4.01013246e8	330.755734	0.876698	22.0899	1.1326	2.5	1.1278	24.512	0.104	23.928	0.039	22.969	0.039	22.084	0.029	21.418	0.021	19.307	0.01
4.01013395e8	330.586017	0.876913	21.2672	0.6653	4.4	0.6136	22.201	0.018	21.985	0.008	21.55	0.011	21.286	0.016	21.22	0.02	20.727	0.063
4.01013417e8	330.685082	0.87781	22.3486	0.9162	3.4	0.8359	24.116	0.071	23.75	0.034	23.268	0.043	22.398	0.038	22.215	0.041	21.393	0.086
4.01013419e8	330.491501	0.877557	20.3344	0.0	4.2	0.5629	25.403	0.271	22.672	0.014	21.335	0.009	20.346	0.007	20.08	0.007	19.586	0.017
4.01013541e8	330.681352	0.876871	21.5118	0.7614	4.4	0.7072	23.191	0.041	22.799	0.019	22.214	0.022	21.529	0.023	21.593	0.032	20.725	0.064
4.01013563e8	330.713313	0.877133	20.8622	0.5317	4.5	0.5471	22.787	0.03	22.361	0.013	21.402	0.012	20.901	0.013	20.867	0.017	19.766	0.027
4.01013663e8	330.445044	0.8787	22.2081	0.6003	9.5	0.5834	23.789	0.057	23.548	0.026	22.784	0.026	22.22	0.031	22.45	0.05	21.669	0.089
4.01013744e8	330.864886	0.878832	22.4805	0.5143	2.5	0.4632	24.301	0.085	23.752	0.032	22.889	0.035	22.475	0.039	22.489	0.049	22.324	0.165
4.01013794e8	330.81939	0.878654	21.3281	0.5824	2.4	0.526	23.005	0.037	22.564	0.016	21.822	0.016	21.356	0.021	21.421	0.028	20.751	0.059
4.01013837e8	330.456354	0.879881	22.1746	0.89	2.4	0.8103	26.694	0.582	24.869	0.065	23.714	0.045	22.184	0.024	21.685	0.019	21.006	0.039
4.01013838e8	330.659505	0.879664	21.4915	0.0	4.2	0.6755	25.159	0.194	23.885	0.04	22.671	0.026	21.485	0.019	21.139	0.017	20.661	0.047
4.01013854e8	330.611423	0.879299	21.2947	0.494	4.5	0.5298	25.445	0.287	23.847	0.039	22.238	0.018	21.322	0.016	21.176	0.018	19.993	0.032
4.01014052e8	330.262831	0.880763	22.4678	0.7171	2.5	0.7233	23.748	0.054	23.534	0.028	23.048	0.037	22.527	0.043	22.451	0.052	21.875	0.162
4.01014087e8	330.260866	0.880203	20.6475	0.4771	3.5	0.459	25.214	0.291	23.07	0.026	21.55	0.013	20.667	0.011	20.418	0.012	18.743	0.013
4.01014143e8	330.654504	0.880994	20.3755	0.4758	4.5	0.4458	23.727	0.084	22.534	0.019	21.143	0.011	20.39	0.011	20.212	0.012	19.033	0.017
4.0101416e8	330.691997	0.880604	21.9061	0.672	3.5	0.7145	23.895	0.059	23.342	0.024	22.633	0.025	21.861	0.024	21.8	0.029	20.715	0.046
4.01014181e8	330.926608	0.879893	21.576	0.8183	2.2	0.6995	25.229	0.231	24.134	0.054	22.869	0.034	21.571	0.021	21.38	0.022	19.607	0.02
4.01014223e8	330.668034	0.881005	22.1353	0.8909	4.4	0.8117	23.687	0.048	23.342	0.023	22.964	0.032	22.156	0.03	22.135	0.039	21.589	0.102
4.01014252e8	330.287067	0.880384	22.3381	0.5638	3.5	0.6088	23.991	0.071	23.677	0.034	22.905	0.033	22.258	0.036	22.446	0.055	21.481	0.114
4.01014284e8	330.715211	0.879965	21.029	0.4762	3.5	0.4566	23.127	0.04	22.523	0.015	21.528	0.012	21.067	0.015	20.976	0.018	19.919	0.03
4.01014384e8	330.726728	0.881538	21.8839	0.7494	1.5	0.7504	24.354	0.105	23.668	0.037	22.971	0.04	21.855	0.028	21.877	0.037	20.468	0.047
4.01014392e8	330.452095	0.880667	20.1935	0.559	3.5	0.5793	22.869	0.042	22.094	0.012	20.965	0.009	20.212	0.009	20.011	0.009	18.598	0.01
4.01014444e8	330.739168	0.881418	20.9059	0.5584	4.5	0.5868	24.241	0.103	23.12	0.024	21.852	0.015	20.918	0.015	20.668	0.015	19.3	0.015
4.01014447e8	330.579281	0.881797	21.5587	0.49	1.4	0.5565	25.464	0.315	23.919	0.045	22.513	0.025	21.601	0.021	21.491	0.026	20.361	0.042
4.0101451e8	330.453614	0.881726	20.7384	0.0	22.4	0.02	22.512	0.023	21.506	0.005	21.008	0.007	20.767	0.011	20.75	0.013	21.015	0.065
4.01014511e8	330.528368	0.881943	21.3508	0.4888	4.5	0.4811	23.752	0.067	23.013	0.02	21.947	0.015	21.363	0.017	21.17	0.02	20.202	0.03
4.01014544e8	330.778734	0.883844	19.3823	0.0	4.2	0.64	22.786	0.044	21.48	0.009	20.485	0.007	19.421	0.005	19.04	0.005	18.359	0.009
4.01014614e8	330.604088	0.887924	19.7794	0.491	4.5	0.4611	23.896	0.136	22.194	0.017	20.673	0.009	19.811	0.008	19.592	0.009	18.295	0.013
4.01014633e8	330.577714	0.881813	20.845	0.4865	4.5	0.5036	23.378	0.053	22.709	0.016	21.514	0.011	20.85	0.012	20.69	0.014	19.503	0.021
4.01014668e8	330.435308	0.881902	21.6396	0.7683	2.5	0.7636	23.13	0.051	22.826	0.022	22.317	0.028	21.705	0.032	21.577	0.037	20.925	0.074
4.0101473e8	330.278395	0.882233	20.2275	0.4752	4.5	0.4729	22.835	0.035	22.035	0.011	20.851	0.007	20.242	0.008	20.085	0.009	18.861	0.015
4.01014765e8	330.939762	0.882944	21.3247	0.8184	3.4	0.7546	22.611	0.024	22.206	0.01	21.864	0.015	21.312	0.017	21.338	0.022	20.85	0.069
4.01014779e8	330.698322	0.88391	22.3423	0.7532	1.5	0.6965	26.136	0.365	25.304	0.113	23.829	0.062	22.386	0.032	22.273	0.036	20.624	0.036
4.01014898e8	330.612518	0.886612	18.9717	0.4916	4.5	0.4795	22.87	0.075	21.389	0.011	19.869	0.006	18.977	0.005	18.698	0.005	17.464	0.009
4.0101501e8	330.59336	0.883407	21.606	1.0183	9.4	0.9445	22.662	0.032	22.52	0.015	22.222	0.023	21.578	0.026	21.382	0.029	20.678	0.077
4.01015098e8	330.353832	0.885103	21.9099	0.7617	3.5	0.7273	26.008	0.401	24.653	0.07	23.357	0.042	21.932	0.023	21.709	0.025	20.006	0.023
4.01015108e8	330.607482	0.884495	20.7726	0.4885	4.5	0.4972	25.63	0.36	23.217	0.024	21.654	0.011	20.776	0.01	20.542	0.011	19.352	0.02
4.0101523e8	330.953883	0.88397	19.8274	0.6256	4.5	0.6687	22.271	0.026	21.55	0.01	20.677	0.008	19.92	0.004	19.813	0.011	18.555	0.012
4.01015255e8	330.508115	0.885449	21.1671	0.0	4.2	0.6407	24.938	0.152	23.58	0.026	22.382	0.018	21.188	0.012	20.869	0.012	20.415	0.031
4.010153e8	330.508666	0.884912	18.8088	0.0	2.2	0.1601	19.927	0.004	19.322	0.001	18.999	0.002	18.841	0.003	18.896	0.004	19.399	0.024
4.0101537e8	330.802481	0.886162	21.6254	0.7377	1.2	0.4663	25.298	0.232	23.825	0.035	22.476	0.023	21.629	0.019	21.46	0.022	19.8	0.018
4.01015406e8	330.803973	0.885802	22.3847	0.9431	1.5	0.922	23.894	0.066	23.576	0.032	23.239	0.045	22.319	0.039	22.157	0.044	21.081	0.071
4.01015498e8	330.440664	0.88677	22.2954	0.771	3.4	0.7097	23.744	0.05	23.417	0.021	22.907	0.026	22.275	0.029	22.31	0.039	21.712	0.081
4.01015768e8	330.769113	0.887832	22.165	1.0242	2.4	0.9542	23.755	0.048	23.405	0.022	22.942	0.029	22.151	0.028	21.898	0.028	20.768	0.034
4.01015823e8	330.827848	0.888632	21.8492	0.776	2.5	0.814	23.58	0.052	23.249	0.025	22.754	0.031	21.905	0.029	21.812	0.034	20.956	0.06
4.01015848e8	330.748367	0.887612	20.7784	0.6641	4.4	0.722	21.396	0.009	21.397	0.006	21.127	0.009	20.785	0.013	20.498	0.012	20.746	0.049
4.01015902e8	330.551183	0.887429	22.1308	0.5899	3.5	0.5509	23.397	0.046	23.16	0.021	22.521	0.024	22.104	0.032	22.326	0.051	21.747	0.128
4.01016001e8	330.478079	0.88782	21.8669	0.584	3.4	0.5343	23.151	0.037	22.874	0.016	22.276	0.019	21.887	0.026	22.084	0.04	21.755	0.151
4.01016039e8	330.728951	0.888392	21.8956	0.7916	2.5	0.7684	23.451	0.04	23.102	0.019	22.6	0.024	21.916	0.025	21.836	0.03	21.164	0.072
4.01016066e8	330.432631	0.887845	20.7902	0.5911	3.4	0.5569	22.297	0.025	21.974	0.01	21.242	0.011	20.811	0.014	20.911	0.02	20.084	0.033
4.01016071e8	330.652369	0.889226	22.4996	0.6376	3.5	0.6219	24.283	0.081	23.944	0.039	23.233	0.04	22.5	0.041	22.735	0.065	22.234	0.184
4.01016092e8	330.571334	0.889083	22.042	0.5195	1.5	0.4963	25.076	0.171	24.033	0.039	22.84	0.026	22.067	0.026	21.965	0.031	20.567	0.035
4.01016159e8	330.811788	0.888479	20.2203	0.4918	2.5	0.4664	23.91	0.102	22.524	0.019	21.064	0.012	20.215	0.009	20.017	0.01	18.744	0.012
4.01016175e8	330.814465	0.888148	21.8371	0.612	2.5	0.5818	24.189	0.085	23.516	0.029	22.589	0.026	21.852	0.025	21.838	0.032	20.857	0.059
4.01016177e8	330.431332	0.889125	21.6939	0.5339	3.5	0.5052	23.497	0.049	23.07	0.019	22.168	0.017	21.709	0.021	21.662	0.027	21.271	0.067
4.01016206e8	330.745909	0.889237	21.1201	0.7578	4.5	0.7637	25.895	0.52	24.269	0.076	22.543	0.028	21.083	0.015	20.763	0.015	19.221	0.012
4.01016234e8	330.859701	0.888961	20.9672	0.7079	3.5	0.71	24.981	0.216	23.744	0.044	22.309	0.025	21.009	0.014	20.708	0.014	19.082	0.01
4.01016313e8	330.724846	0.889413	21.7361	1.0236	9.5	1.0338	23.516	0.064	23.427	0.039	22.674	0.039	21.735	0.032	21.239	0.026	19.495	0.023
4.01016658e8	330.799118	0.891021	21.8195	0.4147	2.5	0.4487	23.134	0.037	22.746	0.017	22.097	0.018	21.809	0.028	21.867	0.042	21.635	0.114
4.01016659e8	330.317395	0.891698	22.2425	0.8665	2.5	0.9085	26.241	0.45	25.389	0.131	23.677	0.063	22.281	0.03	21.749	0.025	19.998	0.023
4.01016666e8	330.324347	0.891581	22.1906	0.7291	3.5	0.7144	26.721	0.717	25.042	0.094	23.539	0.048	22.239	0.03	22.004	0.032	20.702	0.041
4.01016667e8	330.717966	0.890666	20.898	0.4756	4.5	0.5005	22.244	0.018	21.921	0.009	21.209	0.009	20.903	0.013	20.948	0.018	20.372	0.043
4.01016677e8	330.293682	0.890158	22.0804	0.765	2.5	0.765	23.537	0.054	23.244	0.026	22.807	0.034	22.075	0.035	22.009	0.042	21.864	0.172
